번호,주차장 이름,차량 수용대수(전체 중 장애인 차량 수용대수),주차 요금(1시간 기준),경도,위도
33135,二쇳?,50,0,127.2409593,36.5433201
33136,二쇳?,50,0,127.2406579,36.54326638
33137,二쇳?,50,0,127.2399362,36.54347297
33138,二쇳?,50,0,127.2397584,36.54315304
33139,二쇳?,50,0,127.2399592,36.54321052
33140,二쇳?,50,0,127.2402241,36.54295024
33141,二쇳?,50,0,127.2997869,36.60360304
33142,二쇳?,50,0,127.2405022,36.54298135
33143,二쇳?,50,0,127.2393134,36.54247799
33144,二쇳?,50,0,127.2393535,36.54285707
33145,二쇳?,50,0,127.2581105,36.54472427
33146,二쇳?,50,0,127.258298,36.54438302
33147,二쇳?,50,0,127.2581679,36.54448001
33148,二쇳?,50,0,127.2135285,36.69189188
33149,二쇳?,50,0,127.2722217,36.61243983
33150,二쇳?,50,0,127.2583084,36.54424195
33151,二쇳?,50,0,127.2582757,36.54415848
33152,二쇳?,50,0,127.2578971,36.54416963
33153,二쇳?,50,0,127.257375,36.54350539
33154,二쇳?,50,0,127.2574972,36.54329669
33155,二쇳?,50,0,127.2593193,36.54383238
33156,二쇳?,50,0,127.2578807,36.54259409
33157,二쇳?,50,0,127.2578005,36.54272864
33158,二쇳?,50,0,127.2577819,36.54282074
33159,二쇳?,50,0,127.2789071,36.54915
33160,二쇳?,50,0,127.2825092,36.55110581
33161,二쇳?,50,0,127.28264,36.55178025
33162,二쇳?,50,0,127.2826352,36.55190833
33163,二쇳?,50,0,127.283193,36.55201582
33164,二쇳?,50,0,127.2831158,36.55150722
33165,二쇳?,50,0,127.2830109,36.55086769
33166,二쇳?,50,0,127.2836599,36.55187881
33167,二쇳?,50,0,127.2836674,36.55179668
33168,二쇳?,50,0,127.2839139,36.55188008
33169,二쇳?,50,0,127.2840913,36.55241058
33170,二쇳?,50,0,127.2842383,36.55248361
33171,二쇳?,50,0,127.2842167,36.55157733
33172,二쇳?,50,0,127.2842856,36.5515249
33173,二쇳?,50,0,127.3033168,36.60376369
33174,二쇳?,50,0,127.2843959,36.55158174
33175,二쇳?,50,0,127.2848659,36.55159904
33176,二쇳?,50,0,127.2845939,36.55147367
33177,二쇳?,50,0,127.2849411,36.55148878
33178,二쇳?,50,0,127.2855984,36.55193975
33179,二쇳?,50,0,127.2868034,36.54953418
33180,二쇳?,50,0,127.286828,36.54947227
33181,二쇳?,50,0,127.287419,36.54879834
33182,二쇳?,50,0,127.2873567,36.54886688
33183,二쇳?,50,0,127.2875761,36.54951772
33184,二쇳?,50,0,127.2329202,36.53841865
33185,二쇳?,50,0,127.2378794,36.5358112
33186,二쇳?,50,0,127.2488585,36.54620889
33187,二쇳?,50,0,127.2472453,36.54772221
33188,二쇳?,50,0,127.2466792,36.54781576
33189,二쇳?,50,0,127.2464751,36.54868872
33190,二쇳?,50,0,127.2470536,36.54852841
33191,二쇳?,50,0,127.2466108,36.54902076
33192,二쇳?,50,0,127.2457028,36.54860322
33193,二쇳?,50,0,127.2451407,36.54850161
33194,二쇳?,50,0,127.2451831,36.54827991
33195,二쇳?,50,0,127.244472,36.54814689
33196,二쇳?,50,0,127.2452039,36.54765745
33197,二쇳?,50,0,127.242488,36.54945176
33198,二쇳?,50,0,127.2424209,36.54930079
33199,二쇳?,50,0,127.2429847,36.54936761
33200,二쇳?,50,0,127.2429799,36.54944767
33201,二쇳?,50,0,127.2428531,36.54950366
33202,二쇳?,50,0,127.2426929,36.54958917
33203,二쇳?,50,0,127.2422399,36.55018415
33204,二쇳?,50,0,127.2439661,36.54751545
33205,二쇳?,50,0,127.2440219,36.54742376
33206,二쇳?,50,0,127.2443461,36.54699965
33207,二쇳?,50,0,127.2441632,36.54709136
33208,二쇳?,50,0,127.2443409,36.54651568
33209,정행빌딩,50,0,127.3000818,36.60278801
33210,二쇳?,50,0,127.243731,36.54433997
33211,二쇳?,50,0,127.24452,36.54647968
33212,二쇳?,50,0,127.2436611,36.54424826
33213,二쇳?,50,0,127.2437671,36.54423631
33214,二쇳?,50,0,127.2437056,36.54424425
33215,二쇳?,50,0,127.243465,36.54436123
33216,二쇳?,50,0,127.2368795,36.5455612
33217,二쇳?,50,0,127.2345551,36.54593035
33218,二쇳?,50,0,127.2343572,36.54998421
33219,二쇳?,50,0,127.2341877,36.55002946
33220,二쇳?,50,0,127.2343105,36.55012625
33221,二쇳?,50,0,127.2345777,36.54999136
33222,二쇳?,50,0,127.2340226,36.55020286
33223,二쇳?,50,0,127.2340994,36.55009254
33224,二쇳?,50,0,127.300116,36.60453478
33225,二쇳?,50,0,127.2342986,36.55042503
33226,二쇳?,50,0,127.2338336,36.5518416
33227,二쇳?,50,0,127.2336587,36.55187939
33228,二쇳?,50,0,127.2338568,36.55174607
33229,二쇳?,50,0,127.2332166,36.55190018
33230,二쇳?,50,0,127.2330594,36.55190036
33231,二쇳?,50,0,127.2326537,36.55255894
33232,二쇳?,50,0,127.213927,36.69186435
33233,二쇳?,50,0,127.2992976,36.60324954
33234,二쇳?,50,0,127.2326212,36.5517597
33235,二쇳?,50,0,127.2324675,36.55108477
33236,二쇳?,50,0,127.2323374,36.55096284
33237,제일연립,50,0,127.3001707,36.60562706
33238,二쇳?,50,0,127.2310946,36.55071094
33239,二쇳?,50,0,127.230525,36.55039881
33240,二쇳?,50,0,127.2306671,36.55054789
33241,二쇳?,50,0,127.230865,36.55048144
33242,二쇳?,50,0,127.2117334,36.69180601
33243,二쇳?,50,0,127.2309359,36.54749156
33244,二쇳?,50,0,127.2307022,36.54739507
33245,二쇳?,50,0,127.230658,36.54764731
33246,二쇳?,50,0,127.2306011,36.54743984
33247,二쇳?,50,0,127.2556904,36.5435438
33248,二쇳?,50,0,127.255903,36.54364378
33249,二쇳?,50,0,127.2556052,36.54334101
33250,二쇳?,50,0,127.2552632,36.54310326
33251,二쇳?,50,0,127.2557179,36.54281439
33252,二쇳?,50,0,127.255674,36.54278906
33253,二쇳?,50,0,127.2558721,36.54283962
33254,二쇳?,50,0,127.2557146,36.54259263
33255,二쇳?,50,0,127.2559436,36.54229687
33256,二쇳?,50,0,127.2555682,36.54268672
33257,二쇳?,50,0,127.3011569,36.59847651
33258,二쇳?,50,0,127.3012317,36.59829115
33259,二쇳?,50,0,127.255537,36.5426716
33260,二쇳?,50,0,127.2558578,36.54224895
33261,二쇳?,50,0,127.2559258,36.54265321
33262,二쇳?,50,0,127.256202,36.5426261
33263,二쇳?,50,0,127.2563374,36.54244528
33264,二쇳?,50,0,127.2560746,36.54187686
33265,二쇳?,50,0,127.2561209,36.54206099
33266,二쇳?,50,0,127.2566393,36.5421018
33267,二쇳?,50,0,127.3011798,36.60369477
33268,二쇳?,50,0,127.2572194,36.54042355
33269,二쇳?,50,0,127.2479521,36.4600969
33270,二쇳?,50,0,127.3005831,36.50384169
33271,二쇳?,50,0,127.2756827,36.5500591
33272,二쇳?,50,0,127.2758712,36.54925968
33273,二쇳?,50,0,127.2761811,36.54942457
33274,二쇳?,50,0,127.2754779,36.54989947
33275,二쇳?,50,0,127.3028041,36.6026275
33276,二쇳?,50,0,127.2764413,36.54973911
33277,二쇳?,50,0,127.2762068,36.54991007
33278,二쇳?,50,0,127.2771784,36.55120517
33279,二쇳?,50,0,127.2775487,36.55372274
33280,二쇳?,50,0,127.2776099,36.55377916
33281,二쇳?,50,0,127.2778899,36.55378276
33282,二쇳?,50,0,127.2820764,36.5535679
33283,二쇳?,50,0,127.2818772,36.55341544
33284,二쇳?,50,0,127.2825435,36.55254453
33285,二쇳?,50,0,127.2826661,36.5527823
33286,二쇳?,50,0,127.2841937,36.55341652
33287,二쇳?,50,0,127.284735,36.55382284
33288,二쇳?,50,0,127.2828646,36.55260946
33289,二쇳?,50,0,127.2838551,36.55283159
33290,二쇳?,50,0,127.2808661,36.5536865
33291,二쇳?,50,0,127.2808375,36.55344602
33292,二쇳?,50,0,127.2810214,36.55394348
33293,二쇳?,50,0,127.280465,36.55389026
33294,二쇳?,50,0,127.2807484,36.55350335
33295,二쇳?,50,0,127.2732155,36.54038464
33296,二쇳?,50,0,127.2737673,36.54088771
33297,二쇳?,50,0,127.2766788,36.54369278
33298,二쇳?,50,0,127.2757368,36.54418776
33299,二쇳?,50,0,127.275669,36.54443744
33300,二쇳?,50,0,127.2758417,36.54463453
33301,二쇳?,50,0,127.2766049,36.54384579
33302,二쇳?,50,0,127.2764274,36.54434364
33303,二쇳?,50,0,127.2766605,36.54445776
33304,二쇳?,50,0,127.2767494,36.54458766
33305,二쇳?,50,0,127.2767725,36.54464607
33306,二쇳?,50,0,127.2762128,36.54463325
33307,二쇳?,50,0,127.2756426,36.54500146
33308,二쇳?,50,0,127.2120202,36.69209748
33309,二쇳?,50,0,127.2769013,36.5447058
33310,二쇳?,50,0,127.2771537,36.5444409
33311,二쇳?,50,0,127.2774098,36.54428725
33312,二쇳?,50,0,127.2776648,36.54420468
33313,二쇳?,50,0,127.2781375,36.54428305
33314,二쇳?,50,0,127.2782259,36.54427938
33315,二쇳?,50,0,127.2772202,36.5449786
33316,二쇳?,50,0,127.2771014,36.5450208
33317,二쇳?,50,0,127.2773217,36.54514595
33318,二쇳?,50,0,127.2775121,36.54487084
33319,二쇳?,50,0,127.2776596,36.54479895
33320,二쇳?,50,0,127.2781692,36.54473401
33321,二쇳?,50,0,127.2780571,36.54464494
33322,二쇳?,50,0,127.1996259,36.51100211
33323,二쇳?,50,0,127.1976582,36.51075326
33324,二쇳?,50,0,127.2781092,36.54480625
33325,二쇳?,50,0,127.2775958,36.54499551
33326,二쇳?,50,0,127.2776916,36.54508882
33327,二쇳?,50,0,127.277791,36.54514045
33328,二쇳?,50,0,127.2782756,36.54528008
33329,二쇳?,50,0,127.27796,36.545756
33330,二쇳?,50,0,127.277959,36.54587931
33331,二쇳?,50,0,127.278577,36.545264
33332,二쇳?,50,0,127.2780282,36.54578742
33333,二쇳?,50,0,127.278593,36.54592524
33334,二쇳?,50,0,127.2785353,36.5463622
33335,二쇳?,50,0,127.2789947,36.54633118
33336,二쇳?,50,0,127.2791564,36.54665658
33337,二쇳?,50,0,127.2791624,36.54682581
33338,二쇳?,50,0,127.2791726,36.54694261
33339,二쇳?,50,0,127.2792574,36.54724872
33340,二쇳?,50,0,127.3018575,36.6042106
33341,二쇳?,50,0,127.3015718,36.60393895
33342,二쇳?,50,0,127.2786246,36.54730776
33343,二쇳?,50,0,127.2782038,36.54766914
33344,二쇳?,50,0,127.2771931,36.54820675
33345,二쇳?,50,0,127.3016361,36.60398466
33346,二쇳?,50,0,127.2771097,36.54821027
33347,二쇳?,50,0,127.2782028,36.54801027
33348,二쇳?,50,0,127.2779878,36.54802218
33349,二쇳?,50,0,127.2778668,36.54798199
33350,二쇳?,50,0,127.2780025,36.54807756
33351,二쇳?,50,0,127.2779929,36.54823577
33352,二쇳?,50,0,127.2780697,36.54818755
33353,二쇳?,50,0,127.2780922,36.54821568
33354,二쇳?,50,0,127.2794853,36.54808255
33355,二쇳?,50,0,127.2798813,36.54819404
33356,二쇳?,50,0,127.2796438,36.54864821
33357,二쇳?,50,0,127.2796399,36.54856602
33358,二쇳?,50,0,127.2782977,36.54812694
33359,二쇳?,50,0,127.278589,36.54987259
33360,二쇳?,50,0,127.2786324,36.54968594
33361,二쇳?,50,0,127.3017583,36.60411165
33362,二쇳?,50,0,127.3015858,36.60403691
33363,二쇳?,50,0,127.2778348,36.55010881
33364,二쇳?,50,0,127.2776951,36.55107738
33365,二쇳?,50,0,127.2770482,36.55370202
33366,二쇳?,50,0,127.2761779,36.55359896
33367,二쇳?,50,0,127.2769054,36.55414775
33368,二쇳?,50,0,127.276596,36.55381483
33369,3동,50,0,127.2390632,36.54585154
33370,二쇳?,50,0,127.2625924,36.54488987
33371,二쇳?,50,0,127.3025334,36.6044613
33372,二쇳?,50,0,127.2628266,36.54512059
33373,二쇳?,50,0,127.2601302,36.54494982
33374,二쇳?,50,0,127.2550642,36.5448671
33375,二쇳?,50,0,127.2453364,36.54325917
33376,二쇳?,50,0,127.2451872,36.54311155
33377,二쇳?,50,0,127.2428658,36.5404675
33378,二쇳?,50,0,127.2421599,36.54027187
33379,二쇳?,50,0,127.2410453,36.54074093
33380,二쇳?,50,0,127.2409693,36.5404613
33381,二쇳?,50,0,127.3018958,36.60450034
33382,二쇳?,50,0,127.2439464,36.54349879
33383,二쇳?,50,0,127.2442232,36.5434569
33384,二쇳?,50,0,127.2441711,36.54338567
33385,二쇳?,50,0,127.2439834,36.54319336
33386,二쇳?,50,0,127.2408075,36.54504826
33387,2동,50,0,127.2389102,36.54605828
33388,二쇳?,50,0,127.2396829,36.54482673
33389,二쇳?,50,0,127.2386556,36.5453416
33390,二쇳?,50,0,127.2378932,36.54444526
33391,二쇳?,50,0,127.2374745,36.54437107
33392,二쇳?,50,0,127.238303,36.543441
33393,二쇳?,50,0,127.2378275,36.54386001
33394,二쇳?,50,0,127.2382903,36.5433593
33395,二쇳?,50,0,127.3017045,36.60524833
33396,二쇳?,50,0,127.2380256,36.54307759
33397,二쇳?,50,0,127.237973,36.54291608
33398,二쇳?,50,0,127.2387464,36.5429929
33399,二쇳?,50,0,127.2387121,36.54304083
33400,二쇳?,50,0,127.2386567,36.54297799
33401,二쇳?,50,0,127.238689,36.54234571
33402,二쇳?,50,0,127.2387068,36.54243033
33403,二쇳?,50,0,127.2387832,36.54240726
33404,二쇳?,50,0,127.2388529,36.54242132
33405,二쇳?,50,0,127.2380092,36.54012521
33406,二쇳?,50,0,127.2373425,36.54429825
33407,二쇳?,50,0,127.3013519,36.60545609
33408,二쇳?,50,0,127.2970517,36.60401735
33409,二쇳?,50,0,127.2370121,36.54426905
33410,二쇳?,50,0,127.2357232,36.5426875
33411,二쇳?,50,0,127.2358438,36.54262478
33412,二쇳?,50,0,127.1792222,36.64273397
33413,二쇳?,50,0,127.2343982,36.54108107
33414,二쇳?,50,0,127.2337293,36.54272493
33415,二쇳?,50,0,127.2326457,36.54258205
33416,二쇳?,50,0,127.2327175,36.54251251
33417,二쇳?,50,0,127.2328241,36.54266248
33418,二쇳?,50,0,127.2326879,36.54224011
33419,二쇳?,50,0,127.2323266,36.54201027
33420,二쇳?,50,0,127.1874164,36.64135815
33421,二쇳?,50,0,127.2321405,36.54208464
33422,二쇳?,50,0,127.2321889,36.54200461
33423,二쇳?,50,0,127.2321043,36.54187922
33424,二쇳?,50,0,127.2319825,36.54190088
33425,二쇳?,50,0,127.2319967,36.54194505
33426,二쇳?,50,0,127.2318046,36.54187821
33427,二쇳?,50,0,127.2310062,36.54118395
33428,二쇳?,50,0,127.2313462,36.54174477
33429,二쇳?,50,0,127.231483,36.5416958
33430,二쇳?,50,0,127.2317835,36.5417189
33431,二쇳?,50,0,127.198088,36.51104716
33432,二쇳?,50,0,127.2293369,36.54166299
33433,二쇳?,50,0,127.2293059,36.54174795
33434,二쇳?,50,0,127.2987961,36.61282684
33435,二쇳?,50,0,127.2291994,36.54140293
33436,二쇳?,50,0,127.2284531,36.54133043
33437,二쇳?,50,0,127.2283546,36.54144837
33438,二쇳?,50,0,127.2304161,36.542576
33439,二쇳?,50,0,127.2303273,36.5419867
33440,二쇳?,50,0,127.2307433,36.54165066
33441,二쇳?,50,0,127.2305761,36.54218965
33442,二쇳?,50,0,127.2307254,36.542769
33443,二쇳?,50,0,127.2987659,36.61276549
33444,二쇳?,50,0,127.2306599,36.54274914
33445,二쇳?,50,0,127.2308254,36.54294382
33446,二쇳?,50,0,127.2297279,36.54174422
33447,二쇳?,50,0,127.2298167,36.54180533
33448,二쇳?,50,0,127.2296235,36.54193721
33449,二쇳?,50,0,127.2295496,36.54175048
33450,二쇳?,50,0,127.2292158,36.54197143
33451,二쇳?,50,0,127.2291026,36.54191978
33452,二쇳?,50,0,127.2292458,36.54190961
33453,二쇳?,50,0,127.2292623,36.54181408
33454,二쇳?,50,0,127.226247,36.54311325
33455,二쇳?,50,0,127.2249352,36.54316805
33456,二쇳?,50,0,127.2247556,36.54309801
33457,二쇳?,50,0,127.224912,36.54322296
33458,二쇳?,50,0,127.2245454,36.54227206
33459,二쇳?,50,0,127.2246347,36.54211315
33460,二쇳?,50,0,127.2235167,36.54237499
33461,二쇳?,50,0,127.2254335,36.54164244
33462,二쇳?,50,0,127.2253824,36.54117352
33463,二쇳?,50,0,127.2217711,36.54427791
33464,二쇳?,50,0,127.2219167,36.54419896
33465,二쇳?,50,0,127.2216606,36.54439532
33466,二쇳?,50,0,127.2216416,36.54447236
33467,二쇳?,50,0,127.2233039,36.54522642
33468,二쇳?,50,0,127.2213935,36.54472086
33469,二쇳?,50,0,127.2213764,36.54480849
33470,二쇳?,50,0,127.2215048,36.5450027
33471,二쇳?,50,0,127.2213431,36.54505805
33472,二쇳?,50,0,127.2214165,36.54497912
33473,二쇳?,50,0,127.2205441,36.5456981
33474,二쇳?,50,0,127.2207562,36.54556775
33475,二쇳?,50,0,127.2186967,36.54516757
33476,二쇳?,50,0,127.220634,36.54618154
33477,二쇳?,50,0,127.2865805,36.52897163
33478,二쇳?,50,0,127.287558,36.52958559
33479,二쇳?,50,0,127.2926788,36.51677665
33480,二쇳?,50,0,127.2929801,36.51780156
33481,二쇳?,50,0,127.2926166,36.51648083
33482,二쇳?,50,0,127.2922224,36.51723857
33483,二쇳?,50,0,127.2911121,36.51737393
33484,二쇳?,50,0,127.2921339,36.51621045
33485,二쇳?,50,0,127.2924945,36.51633898
33486,二쇳?,50,0,127.2919378,36.51598733
33487,二쇳?,50,0,127.2916726,36.5163833
33488,二쇳?,50,0,127.2734745,36.5397316
33489,二쇳?,50,0,127.2735544,36.53987667
33490,二쇳?,50,0,127.2724629,36.53936249
33491,二쇳?,50,0,127.2725484,36.53940694
33492,二쇳?,50,0,127.2873932,36.52946573
33493,二쇳?,50,0,127.2886132,36.52999631
33494,二쇳?,50,0,127.2886602,36.53026535
33495,二쇳?,50,0,127.2885411,36.52989943
33496,二쇳?,50,0,127.2883588,36.52977267
33497,二쇳?,50,0,127.2884879,36.53012588
33498,二쇳?,50,0,127.2865139,36.52893009
33499,二쇳?,50,0,127.2694362,36.54817693
33500,二쇳?,50,0,127.2703653,36.54604049
33501,二쇳?,50,0,127.2713887,36.54571118
33502,二쇳?,50,0,127.2676992,36.54678196
33503,二쇳?,50,0,127.2692775,36.54684674
33504,二쇳?,50,0,127.267723,36.54598305
33505,二쇳?,50,0,127.2682265,36.54703887
33506,二쇳?,50,0,127.2699831,36.54833036
33507,二쇳?,50,0,127.2738836,36.54832237
33508,二쇳?,50,0,127.2700817,36.54711079
33509,二쇳?,50,0,127.2705967,36.5461056
33510,二쇳?,50,0,127.2674769,36.54598203
33511,二쇳?,50,0,127.2714452,36.5461086
33512,二쇳?,50,0,127.2664568,36.54763004
33513,二쇳?,50,0,127.2664416,36.54730015
33514,二쇳?,50,0,127.265635,36.54847397
33515,二쇳?,50,0,127.2664312,36.54819882
33516,二쇳?,50,0,127.2654688,36.54759841
33517,二쇳?,50,0,127.2660139,36.54843385
33518,二쇳?,50,0,127.266584,36.5488494
33519,二쇳?,50,0,127.2670226,36.54947336
33520,二쇳?,50,0,127.2663124,36.5496701
33521,二쇳?,50,0,127.2662747,36.55050483
33522,二쇳?,50,0,127.2663671,36.55183587
33523,二쇳?,50,0,127.2658951,36.5506687
33524,二쇳?,50,0,127.2658058,36.55129457
33525,二쇳?,50,0,127.2650127,36.55034831
33526,二쇳?,50,0,127.2653055,36.55054873
33527,二쇳?,50,0,127.2653007,36.55073194
33528,二쇳?,50,0,127.2656788,36.55090024
33529,二쇳?,50,0,127.2656879,36.55067204
33530,二쇳?,50,0,127.2646557,36.5496844
33531,二쇳?,50,0,127.2666222,36.55261412
33532,二쇳?,50,0,127.2654409,36.55259119
33533,二쇳?,50,0,127.2665317,36.55038419
33534,二쇳?,50,0,127.2664214,36.55226214
33535,二쇳?,50,0,127.2715846,36.54966013
33536,二쇳?,50,0,127.2701049,36.55072787
33537,二쇳?,50,0,127.2702137,36.55049669
33538,二쇳?,50,0,127.2702794,36.55064672
33539,二쇳?,50,0,127.2707738,36.55005996
33540,二쇳?,50,0,127.2703833,36.55072192
33541,二쇳?,50,0,127.273608,36.54953389
33542,二쇳?,50,0,127.273035,36.54886912
33543,二쇳?,50,0,127.2701658,36.5509073
33544,二쇳?,50,0,127.2693149,36.54952241
33545,二쇳?,50,0,127.2700151,36.55073768
33546,二쇳?,50,0,127.2732284,36.55053591
33547,二쇳?,50,0,127.2750453,36.55285991
33548,二쇳?,50,0,127.2751853,36.55280605
33549,二쇳?,50,0,127.2750001,36.55303974
33550,二쇳?,50,0,127.2751401,36.55297484
33551,二쇳?,50,0,127.2752517,36.55277152
33552,二쇳?,50,0,127.275088,36.55299042
33553,二쇳?,50,0,127.2739323,36.55223972
33554,二쇳?,50,0,127.2730882,36.55233964
33555,二쇳?,50,0,127.2749486,36.55290615
33556,二쇳?,50,0,127.2751598,36.55293506
33557,二쇳?,50,0,127.2735389,36.55322188
33558,二쇳?,50,0,127.2736766,36.5531313
33559,二쇳?,50,0,127.2734145,36.55328886
33560,二쇳?,50,0,127.2731877,36.5544778
33561,二쇳?,50,0,127.2734735,36.55391559
33562,二쇳?,50,0,127.2744155,36.55496284
33563,二쇳?,50,0,127.2739141,36.55408885
33564,二쇳?,50,0,127.2754946,36.55424103
33565,二쇳?,50,0,127.1721391,36.68860103
33566,二쇳?,50,0,127.1889259,36.70113195
33567,二쇳?,50,0,127.2025348,36.7010527
33568,二쇳?,50,0,127.1981894,36.6765008
33569,二쇳?,50,0,127.1969852,36.67634805
33570,二쇳?,50,0,127.1963411,36.67561688
33571,二쇳?,50,0,127.20408,36.67589568
33572,二쇳?,50,0,127.1675051,36.61058407
33573,二쇳?,50,0,127.1678415,36.60985639
33574,二쇳?,50,0,127.1686245,36.60999127
33575,二쇳?,50,0,127.1978208,36.68229891
33576,二쇳?,50,0,127.1918581,36.68892153
33577,二쇳?,50,0,127.1930743,36.68880313
33578,二쇳?,50,0,127.1931207,36.68900865
33579,二쇳?,50,0,127.2428807,36.69320851
33580,二쇳?,50,0,127.2000907,36.704607
33581,二쇳?,50,0,127.2018601,36.70530629
33582,二쇳?,50,0,127.2023272,36.7057149
33583,二쇳?,50,0,127.1716901,36.60259929
33584,二쇳?,50,0,127.2085761,36.68312413
33585,二쇳?,50,0,127.2133149,36.6878899
33586,二쇳?,50,0,127.1899303,36.65293401
33587,二쇳?,50,0,127.1900376,36.65243744
33588,二쇳?,50,0,127.1746359,36.627944
33589,二쇳?,50,0,127.1805934,36.62885969
33590,二쇳?,50,0,127.187759,36.62767875
33591,二쇳?,50,0,127.1907542,36.62520444
33592,二쇳?,50,0,127.1909914,36.62580763
33593,二쇳?,50,0,127.19768,36.62464243
33594,二쇳?,50,0,127.2029673,36.68106941
33595,二쇳?,50,0,127.2092806,36.69854173
33596,二쇳?,50,0,127.1921538,36.69704803
33597,二쇳?,50,0,127.2586713,36.66240561
33598,二쇳?,50,0,127.2374216,36.66170541
33599,二쇳?,50,0,127.2345326,36.65394418
33600,二쇳?,50,0,127.2299488,36.65194749
33601,二쇳?,50,0,127.2332454,36.6423814
33602,二쇳?,50,0,127.2706651,36.62647556
